Program ID,Broad Field,Field,Institution Name,Program Name,Orientation for New Graduate Students,International Student Orientation,Language Screening / Support Prior to Teaching,Instruction in Writing,Instruction in Statistics,Prizes / Awards for Teaching or Research,Assistance / Training in Proposal Writing,On-campus Graduate Research Conferences,Formal Training in Academic Integrity,Active Graduate Student Association,Staff Assigned to the Graduate Student Association,Financial Support for the Graduate Student Association,Posted Academic Grievance Procedure,Dispute Resolution Procedure,Regular Graduate Programs Directors / Coordinators Meetings,Annual Review of All Enrolled Doctoral Students,Organized Training to Help Students Improve Teaching Skills,Travel Support to Attend Professional Meetings,Count of Student Activities
20055705,Biological and Health Sciences,Cell and Developmental Biology,Purdue University Main Campus,Cell and Developmental Biology,3,1,1,1,1,3,1,3,3,3,1,3,1,1,3,3,3,3,18
20052436,Biological and Health Sciences,Cell and Developmental Biology,Stanford University,Cancer Biology,2,1,1,2,4,1,2,2,2,4,4,1,1,1,1,2,1,1,15
20052533,Biological and Health Sciences,Cell and Developmental Biology,Stanford University,Developmental Biology,2,1,1,4,4,1,4,4,4,4,4,1,1,1,1,4,1,1,10
20038052,Biological and Health Sciences,Cell and Developmental Biology,State University of New York At Stony Brook,Anatomical Sciences,3,1,1,1,2,3,2,4,1,1,4,1,1,1,1,3,1,3,16
20063195,Biological and Health Sciences,Cell and Developmental Biology,San Diego State University-University of California San Diego,Biology (Cell and Molecular),3,1,4,1,1,2,1,3,3,3,4,4,1,1,3,3,2,2,15
20038285,Biological and Health Sciences,Cell and Developmental Biology,State University of New York At Stony Brook,Molecular and Cellular Biology,3,1,1,1,1,1,2,3,3,1,4,1,1,1,3,3,1,3,17
20049465,Biological and Health Sciences,Cell and Developmental Biology,Rutgers-New Brunswick And University of Medicine And Dentistry of New Jersey-Piscataway,Cell and Developmental Biology,3,1,1,4,1,1,1,2,3,3,4,3,3,1,1,2,1,1,16
20036229,Biological and Health Sciences,Cell and Developmental Biology,State University of New York Upstate Medical University,Anatomy & Cell Biology,3,1,4,4,2,3,3,1,1,1,1,3,1,1,2,3,4,3,15
20042174,Biological and Health Sciences,Cell and Developmental Biology,Temple University,Anatomy & Cell Biology,2,1,1,4,4,2,2,2,1,4,4,1,3,3,3,2,1,3,14
20022136,Biological and Health Sciences,Cell and Developmental Biology,Texas A & M University,Veterinary Anatomy,3,3,3,1,1,3,3,3,1,3,3,3,3,3,3,2,3,3,18
20060570,Biological and Health Sciences,Cell and Developmental Biology,Thomas Jefferson University,Cell and Developmental Biology,3,1,,3,3,1,3,3,3,1,1,1,1,1,3,3,2,1,17
20029553,Biological and Health Sciences,Cell and Developmental Biology,Tufts University,"Cell Biology/Cell, Molecular, and Developmental Biology",3,1,4,4,4,1,3,3,3,1,1,1,1,1,1,2,4,3,14
20025803,Biological and Health Sciences,Cell and Developmental Biology,Tulane University,Cell and Molecular Biology,1,1,1,3,4,4,2,4,4,1,1,1,1,1,4,2,1,3,13
20048534,Biological and Health Sciences,Cell and Developmental Biology,University of Alabama At Birmingham,Cell Biology,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,18
20033866,Biological and Health Sciences,Cell and Developmental Biology,University of Arizona,Cancer Biology,3,1,1,1,4,1,3,3,3,3,1,3,1,1,3,2,1,3,17
20033879,Biological and Health Sciences,Cell and Developmental Biology,University of Arizona,Cell Biology & Anatomy,3,1,1,3,4,3,3,3,3,3,1,1,3,3,3,2,3,3,17
20013556,Biological and Health Sciences,Cell and Developmental Biology,University of Arkansas Main Campus,Cell and Molecular Biology,1,3,1,3,4,2,2,2,1,2,4,4,1,1,3,3,4,1,14
20060790,Biological and Health Sciences,Cell and Developmental Biology,University of California-Berkeley,Cell and Developmental Biology,3,1,3,1,1,3,3,1,3,3,1,3,3,3,3,3,3,3,18
20067049,Biological and Health Sciences,Cell and Developmental Biology,University of California-Davis,Cell & Developmental Biology,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,18
20049106,Biological and Health Sciences,Cell and Developmental Biology,University of California-Irvine,Developmental And Cell Biology,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18
20053163,Biological and Health Sciences,Cell and Developmental Biology,University of California-Los Angeles,Cell and Develomental Biology,3,1,1,1,1,3,3,2,2,3,1,3,3,3,3,2,3,3,18
20069487,Biological and Health Sciences,Cell and Developmental Biology,University of California-San Francisco,Cell Biology,3,1,4,2,1,3,2,3,2,1,4,1,3,3,2,2,2,3,16
20070353,Biological and Health Sciences,Cell and Developmental Biology,University of California-Santa Barbara,"Molecular, Cellular & Developmental Biology",3,1,1,1,1,3,3,3,3,3,1,3,1,1,3,2,3,3,18
20023740,Biological and Health Sciences,Cell and Developmental Biology,University of California-Santa Cruz,"Molecular, Cellular and Developmental Biology",3,1,1,4,4,3,3,3,2,1,4,1,1,1,3,2,1,3,15
20014241,Biological and Health Sciences,Cell and Developmental Biology,University of Chicago,Cancer Biology,3,3,1,1,3,3,3,3,2,3,3,3,3,3,3,2,3,2,18
20014296,Biological and Health Sciences,Cell and Developmental Biology,University of Chicago,Developmental Biology,3,3,1,1,3,3,3,3,2,3,3,3,3,3,3,2,3,2,18
20014461,Biological and Health Sciences,Cell and Developmental Biology,University of Chicago,Molecular Genetics & Cell Biology,3,3,1,1,3,3,3,3,2,3,3,3,3,3,3,2,3,2,18
20014513,Biological and Health Sciences,Cell and Developmental Biology,University of Chicago,Organismal Biology & Anatomy,3,3,1,1,3,3,3,3,2,3,3,3,3,3,3,2,3,2,18
20032003,Biological and Health Sciences,Cell and Developmental Biology,University of Cincinnati Main Campus,Cell and Molecular Biology,3,1,1,3,1,3,3,3,1,3,1,3,3,3,3,2,1,3,18
20032184,Biological and Health Sciences,Cell and Developmental Biology,University of Cincinnati Main Campus,Molecular and Developmental Biology,3,1,1,1,1,3,3,3,3,3,1,3,3,3,3,2,1,3,18
20064068,Biological and Health Sciences,Cell and Developmental Biology,University of Colorado At Boulder,"Molecular, Cellular, and Developmental Biology",3,3,3,2,4,3,3,2,2,3,1,1,3,3,3,3,3,3,17
20023931,Biological and Health Sciences,Cell and Developmental Biology,University of Connecticut,Cell Biology PhD,3,3,3,4,4,3,2,2,3,3,4,3,3,3,3,3,3,3,15
20027636,Biological and Health Sciences,Cell and Developmental Biology,University of Colorado Denver (University of Colorado At Denver And Health Sciences Center),Cell and Developmental Biology,3,3,4,3,1,3,2,3,3,3,3,1,3,3,3,2,4,4,15
20068598,Biological and Health Sciences,Cell and Developmental Biology,University of Connecticut,Biomedical Science PhD Cell Biology,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1,2,4,1,14
20068640,Biological and Health Sciences,Cell and Developmental Biology,University of Connecticut,"Biomedical Science PhD Skeletal, Craniofacial and Oral Biology",1,1,4,1,4,1,1,1,1,1,4,1,1,1,1,2,4,1,14
20013307,Biological and Health Sciences,Cell and Developmental Biology,University of Florida,Medical Sciences: Molecular Cell Biology,3,1,1,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,18
20019628,Biological and Health Sciences,Cell and Developmental Biology,University of Georgia,Cellular Biology,3,3,3,3,1,1,3,3,2,3,2,3,1,3,3,3,3,3,18
20014694,Biological and Health Sciences,Cell and Developmental Biology,University of Hawaii At Manoa,Cell & Molecular Biology,3,1,1,4,4,1,2,4,3,1,1,1,1,1,,2,1,1,14
20042446,Biological and Health Sciences,Cell and Developmental Biology,University of Houston,"Cellular, Molecular and Developmental Biology",3,1,1,4,4,3,4,1,4,2,4,4,1,4,1,2,2,2,11
20042718,Biological and Health Sciences,Cell and Developmental Biology,University of Illinois At Chicago,Anatomy & Cell Biology,2,3,1,4,4,1,2,3,1,1,1,1,1,1,3,2,3,3,16
20038858,Biological and Health Sciences,Cell and Developmental Biology,University of Illinois At Urbana-Champaign,Cell and Developmental Biology,2,1,3,1,1,3,2,2,2,2,4,4,3,3,3,2,3,1,16
20020138,Biological and Health Sciences,Cell and Developmental Biology,University of Iowa,Anatomy and Cell Biology,3,1,3,1,1,3,3,1,1,3,3,3,3,3,1,3,3,1,18
20020167,Biological and Health Sciences,Cell and Developmental Biology,University of Iowa,Free Radical and Radiation Biology,3,3,1,1,1,2,3,3,3,1,1,3,3,3,3,2,2,3,18
20020219,Biological and Health Sciences,Cell and Developmental Biology,University of Iowa,Molecular and Cellular Biology,3,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,18
20051275,Biological and Health Sciences,Cell and Developmental Biology,University of Kansas,"Molecular, Cellular and Developmental Biology",3,3,1,1,4,3,3,1,1,3,1,1,1,1,1,2,3,3,17
20070560,Biological and Health Sciences,Cell and Developmental Biology,University of Kansas,Anatomy and Cell Biology,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,17
20050072,Biological and Health Sciences,Cell and Developmental Biology,University of Maryland College Park,Cell Biology and Molecular Genetics,3,3,3,1,4,3,2,3,3,3,1,3,3,3,3,2,3,3,17
20050386,Biological and Health Sciences,Cell and Developmental Biology,University of Maryland College Park,Molecular and Cell Biology,3,3,3,1,4,1,2,3,3,3,1,1,3,3,3,2,3,3,17
20048068,Biological and Health Sciences,Cell and Developmental Biology,University of Massachusetts Amherst,Molecular and Cellular Biology,3,1,1,4,4,3,3,2,1,3,3,3,1,1,1,2,1,3,16
20021218,Biological and Health Sciences,Cell and Developmental Biology,University of Massachusetts At Worcester,Cellular & Molecular Biology,1,1,4,1,4,3,2,4,1,1,4,1,1,1,3,2,4,4,12
20050904,Biological and Health Sciences,Cell and Developmental Biology,University of Miami,Molecular Cell and Developmental Biology,3,1,1,3,1,1,3,1,3,1,1,1,1,1,3,3,1,3,18
20035259,Biological and Health Sciences,Cell and Developmental Biology,University of Michigan-Ann Arbor,Cell and Developmental Biology,3,3,1,1,3,3,3,1,3,3,3,3,1,1,3,4,3,3,17
20035262,Biological and Health Sciences,Cell and Developmental Biology,University of Michigan-Ann Arbor,Cellular and Molecular Biology,3,1,1,1,1,3,3,3,3,3,1,3,3,1,3,2,1,3,18
20035657,Biological and Health Sciences,Cell and Developmental Biology,University of Michigan-Ann Arbor,"Molecular, Cellular and Developmental Biology",3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,4,3,3,17
20040105,Biological and Health Sciences,Cell and Developmental Biology,University of Minnesota-Twin Cities,"Molecular, Cellular, Developmental Biology and Genetics",3,3,1,3,1,1,2,2,3,3,2,3,3,3,3,3,3,2,18
20026116,Biological and Health Sciences,Cell and Developmental Biology,University of Missouri - Kansas City,Cell Biology & Biophysics,3,2,3,4,4,3,2,2,3,3,1,3,3,3,3,3,2,3,16
20026190,Biological and Health Sciences,Cell and Developmental Biology,University of Missouri - Kansas City,Oral Biology,2,2,3,4,2,1,2,2,3,3,1,3,3,3,3,3,2,3,17
20015004,Biological and Health Sciences,Cell and Developmental Biology,University of Nevada Reno,Cellular and Molecular Physiology and Pharmacology,3,1,1,3,1,1,3,3,3,1,1,,1,1,3,2,1,3,17
20015017,Biological and Health Sciences,Cell and Developmental Biology,University of Nevada Reno,Cellular and Molecular Biology,3,1,1,1,1,3,1,4,1,1,1,1,1,1,1,2,1,1,17
20045139,Biological and Health Sciences,Cell and Developmental Biology,University of North Carolina At Chapel Hill,Cell & Developmental Biology,3,1,1,1,1,1,3,1,1,3,3,3,1,3,3,3,1,3,18
20020044,Biological and Health Sciences,Cell and Developmental Biology,University of North Dakota Main Campus,Anatomy & Cell Biology,1,1,1,1,1,3,3,1,1,4,4,4,3,3,3,4,1,1,14
20036724,Biological and Health Sciences,Cell and Developmental Biology,University of Pennsylvania,Biomedical Graduate Studies-Cell and Developmental Biology,3,1,1,3,1,3,3,3,3,3,1,3,1,1,3,3,1,3,18
20049575,Biological and Health Sciences,Cell and Developmental Biology,University of Pittsburgh Pittsburgh Campus,Cell Biology and Molecular Physiology,3,1,1,1,1,2,3,2,3,3,3,3,1,1,3,3,1,3,18
20049588,Biological and Health Sciences,Cell and Developmental Biology,University of Pittsburgh Pittsburgh Campus,Cellular and Molecular Pathology,3,1,1,1,1,2,3,2,3,3,3,3,1,1,3,3,1,3,18
20064958,Biological and Health Sciences,Cell and Developmental Biology,University of Rhode Island,Cell & Molecular Biology,3,1,1,1,4,3,3,1,1,1,1,1,1,1,1,3,1,1,17
20068103,Biological and Health Sciences,Cell and Developmental Biology,University of Southern California,Craniofacial Biology,1,1,1,1,2,1,2,3,1,1,1,1,1,1,3,3,1,3,18
20068268,Biological and Health Sciences,Cell and Developmental Biology,University of Southern California,Molecular Microbiology and Immunology,3,3,1,1,2,1,2,3,3,3,1,3,3,3,3,3,3,3,18
20068310,Biological and Health Sciences,Cell and Developmental Biology,University of Southern California,Pathobiology,3,3,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,1,18
20061375,Biological and Health Sciences,Cell and Developmental Biology,University of Texas At Austin,Cell and Molecular Biology,3,3,3,1,2,1,3,3,3,3,3,3,1,3,3,2,1,1,18
20046057,Biological and Health Sciences,Cell and Developmental Biology,University of Texas Hlth Sci Cntr. At Houston\univ. of Texas M.d. Anderson Cancer Cntr.(Uthsch\utmdacc),Cancer Biology,3,1,1,3,1,3,3,3,1,1,1,1,1,1,3,1,2,3,18
20046073,Biological and Health Sciences,Cell and Developmental Biology,University of Texas Hlth Sci Cntr. At Houston\univ. of Texas M.d. Anderson Cancer Cntr.(Uthsch\utmdacc),Genes and Development,3,1,1,3,1,3,3,3,1,1,1,1,1,1,3,1,4,3,17
20046125,Biological and Health Sciences,Cell and Developmental Biology,University of Texas Hlth Sci Cntr. At Houston\univ. of Texas M.d. Anderson Cancer Cntr.(Uthsch\utmdacc),Molecular Carcinogenesis,3,3,1,3,1,3,3,3,3,3,3,3,1,1,3,3,4,3,17
20047739,Biological and Health Sciences,Cell and Developmental Biology,University of Utah,Oncological Sciences,3,3,3,3,3,,3,3,3,3,3,4,1,3,3,3,3,3,16
20027500,Biological and Health Sciences,Cell and Developmental Biology,University of Vermont,Cell and Molecular Biology,3,1,1,1,1,3,1,3,2,1,1,1,3,3,1,3,1,3,18
20023520,Biological and Health Sciences,Cell and Developmental Biology,University of Virginia,Cell Biology,3,1,1,1,1,3,3,3,3,3,3,1,3,3,3,3,3,3,18
20030416,Biological and Health Sciences,Cell and Developmental Biology,University of Wisconsin-Madison,Cellular and Molecular Biology,3,3,1,1,4,1,3,1,3,3,3,3,3,3,3,2,1,1,17
20071446,Biological and Health Sciences,Cell and Developmental Biology,University of Wisconsin-Madison,Cancer Biology,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,3,18
20051880,Biological and Health Sciences,Cell and Developmental Biology,Vanderbilt University,Cancer Biology,3,1,1,3,2,1,3,3,3,3,2,3,3,1,3,1,1,3,18
20051893,Biological and Health Sciences,Cell and Developmental Biology,Vanderbilt University,Cell & Developmental Biology,1,1,1,2,4,1,3,1,3,3,2,3,1,1,3,3,1,3,17
20052070,Biological and Health Sciences,Cell and Developmental Biology,Vanderbilt University,Pathology,3,1,1,1,4,1,1,3,3,3,2,1,1,1,3,3,1,3,17
20017439,Biological and Health Sciences,Cell and Developmental Biology,Virginia Commonwealth University,Anatomy,3,1,1,3,3,1,2,3,1,3,1,1,3,3,1,2,1,3,18
20034467,Biological and Health Sciences,Cell and Developmental Biology,Wake Forest University,Cancer Biology,3,1,4,2,2,2,4,2,1,1,4,1,1,1,1,3,2,3,15
20069788,Biological and Health Sciences,Cell and Developmental Biology,Washington University In St. Louis,Developmental Biology,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,3,18
20069937,Biological and Health Sciences,Cell and Developmental Biology,Washington University In St. Louis,Molecular Cell Biology,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,3,18
20021302,Biological and Health Sciences,Cell and Developmental Biology,Wayne State University,Anatomy and Cell Biology,3,3,3,4,4,1,3,1,1,1,1,1,1,1,1,2,1,3,16
20021315,Biological and Health Sciences,Cell and Developmental Biology,Wayne State University,Cancer Biology,3,1,1,1,2,1,3,1,1,1,4,3,1,1,3,2,1,3,17
20063331,Biological and Health Sciences,Cell and Developmental Biology,Yale University,Cell Biology,3,1,1,1,1,1,3,1,3,1,1,1,1,1,3,3,1,3,18
20034865,Biological and Health Sciences,Ecology and Evolutionary Biology,Arizona State University,Biology,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18
20035068,Biological and Health Sciences,Ecology and Evolutionary Biology,Arizona State University,Plant Biology,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18
20018137,Biological and Health Sciences,Ecology and Evolutionary Biology,Brown University,BIOMED: Ecological and Evolutionary Biology,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,3,1,3,18
20056322,Biological and Health Sciences,Ecology and Evolutionary Biology,Colorado State University,Ecology,1,1,1,1,1,1,3,3,1,4,4,4,1,1,2,2,1,4,14
20057596,Biological and Health Sciences,Ecology and Evolutionary Biology,Columbia University In The City of New York,Ecology and Evolutionary Biology,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,3,1,1,16
20015729,Biological and Health Sciences,Ecology and Evolutionary Biology,Cornell University,Ecology and Evolutionary Biology,3,3,3,3,3,3,3,2,4,3,3,3,1,3,3,2,3,3,17
