Program ID,Broad Field,Field,Institution Name,Program Name,Program Website,Control,Regional Code,Program Size Quartile
20052601,Humanities,French and Francophone Language and Literature,Stanford University,French,http://www.stanford.edu/dept/fren-ital,Private,W,1
20060923,Humanities,French and Francophone Language and Literature,University of California-Berkeley,French,http://french.berkeley.edu,Public,W,3
20067188,Humanities,French and Francophone Language and Literature,University of California-Davis,French,http://frenchanditalian.ucdavis.edu/french/GraduateProgram/FrontPage,Public,W,2
20049180,Humanities,French and Francophone Language and Literature,University of California-Irvine,French,http://www.hnet.uci.edu/frenchanditalian/,Public,W,2
20053312,Humanities,French and Francophone Language and Literature,University of California-Los Angeles,French & Francophone Studies,http://www.french.ucla.edu,Public,W,3
20014597,Humanities,French and Francophone Language and Literature,University of Chicago,Romance Languages and Literatures,http://humanities.uchicago.edu/depts/romance,Private,MW,4
20063988,Humanities,French and Francophone Language and Literature,University of Colorado At Boulder,French,http://www.colorado.edu/FRIT/,Public,W,2
20024053,Humanities,French and Francophone Language and Literature,University of Connecticut,French PhD,http://www.languages.uconn.edu/programs/french/grad/,Public,NE,1
20013459,Humanities,French and Francophone Language and Literature,University of Florida,Romance Languages: French,http://web.rll.ufl.edu/french/grad_program.html,Public,SA,1
20039019,Humanities,French and Francophone Language and Literature,University of Illinois At Urbana-Champaign,French,http://www.french.uiuc.edu/,Public,MW,2
20020581,Humanities,French and Francophone Language and Literature,University of Iowa,French,http://www.uiowa.edu/~frenchit/,Public,MW,2
20012887,Humanities,French and Francophone Language and Literature,University of Louisiana At Lafayette,Francophone Studies,http://languages.louisiana.edu/French/program.html,Public,SC,3
20050373,Humanities,French and Francophone Language and Literature,University of Maryland College Park,Modern French Studies,http://www.languages.umd.edu/FrenchItalian,Public,SA,3
20035783,Humanities,French and Francophone Language and Literature,University of Michigan-Ann Arbor,Romance Languages and Literature - French,http://www.lsa.umich.edu/rll/gradprogram/index.html,Public,MW,1
20039912,Humanities,French and Francophone Language and Literature,University of Minnesota-Twin Cities,French,http://frit.umn.edu,Public,MW,2
20070641,Humanities,French and Francophone Language and Literature,University of North Carolina At Chapel Hill,Romance Languages - French,http://roml.unc.edu,Public,SA,1
20036928,Humanities,French and Francophone Language and Literature,University of Pennsylvania,French,http://ccat.sas.upenn.edu/roml/,Private,NE,2
20049698,Humanities,French and Francophone Language and Literature,University of Pittsburgh Pittsburgh Campus,French and Italian Languages and Literatures,http://www.frenchanditalian.pitt.edu/,Public,NE,1
20061537,Humanities,French and Francophone Language and Literature,University of Texas At Austin,French,http://www.utexas.edu/cola/depts/frenchitalian/graduate-program/french-graduate/,Public,SC,4
20023261,Humanities,French and Francophone Language and Literature,University of Virginia,French Language & Literature,http://www.virginia.edu/french/,Public,SA,4
20030623,Humanities,French and Francophone Language and Literature,University of Wisconsin-Madison,French,http://frit.lss.wisc.edu/frit,Public,MW,4
20051987,Humanities,French and Francophone Language and Literature,Vanderbilt University,French,http://www.vanderbilt.edu/french_ital/,Private,SC,1
20069856,Humanities,French and Francophone Language and Literature,Washington University In St. Louis,French Language and Literatures,http://www.artsci.wustl.edu/~rll/,Private,MW,1
20063506,Humanities,French and Francophone Language and Literature,Yale University,French,http://www.yale.edu/french/,Private,NE,4
20057677,Humanities,German Language and Literature,Columbia University In The City of New York,Germanic Languages,http://www.columbia.edu/cu/german/,Private,NE,4
20015813,Humanities,German Language and Literature,Cornell University,Germanic Studies,http://german.cornell.edu/,Private,NE,3
20030157,Humanities,German Language and Literature,Duke University,German Studies,http://www.german.duke.edu,Private,SA,1
20022990,Humanities,German Language and Literature,Georgetown University,German,http://german.georgetown.edu/,Private,SA,2
20066053,Humanities,German Language and Literature,Harvard University,Germanic Lang. & Lit.,http://isites.harvard.edu/icb/icb.do?keyword=k4326&pageid=icb.page18587,Private,NE,2
20046387,Humanities,German Language and Literature,Indiana University At Bloomington,Germanic Studies,http://www.indiana.edu/~germanic/,Public,MW,3
20056717,Humanities,German Language and Literature,Johns Hopkins University,German,http://grll.jhu.edu/admissions/,Private,SA,2
20040794,Humanities,German Language and Literature,Kent State University Main Campus,History,http://dept.kent.edu/history/,Public,MW,N/D
20064330,Humanities,German Language and Literature,New York University,German,http://www.nyu.edu/fas/dept/german/,Private,NE,4
20029058,Humanities,German Language and Literature,Ohio State University Main Campus,Germanic Languages and Literatures,http://germanic.osu.edu/,Public,MW,2
20031460,Humanities,German Language and Literature,Penn State University,German,http://german.la.psu.edu/german/grad.html,Public,NE,3
20032537,Humanities,German Language and Literature,Princeton University,German,http://german.princeton.edu,Private,NE,2
20052643,Humanities,German Language and Literature,Stanford University,German Studies,http://www.stanford.edu/dept/german,Private,W,1
20060949,Humanities,German Language and Literature,University of California-Berkeley,German,http://german.berkeley.edu/,Public,W,4
20053367,Humanities,German Language and Literature,University of California-Los Angeles,Germanic Languages,http://www.germanic.ucla.edu,Public,W,1
20014393,Humanities,German Language and Literature,University of Chicago,Germanic Studies,http://humanities.uchicago.edu/german,Private,MW,3
20042572,Humanities,German Language and Literature,University of Houston,History,http://vi.uh.edu,Public,SC,N/D
20042873,Humanities,German Language and Literature,University of Illinois At Chicago,Germanic Studies,http://www.uic.edu/depts/germ/german2.html,Public,MW,1
20039048,Humanities,German Language and Literature,University of Illinois At Urbana-Champaign,German,http://www.germanic.uiuc.edu,Public,MW,1
20051181,Humanities,German Language and Literature,University of Kansas,Germanic Languages and Literatures,http://www2.ku.edu/~germanic,Public,MW,1
20050247,Humanities,German Language and Literature,University of Maryland College Park,Germanic Language & Literature,http://www.languages.umd.edu/,Public,SA,1
20047975,Humanities,German Language and Literature,University of Massachusetts Amherst,German,http://www.umass.edu/germanic,Public,NE,3
20035453,Humanities,German Language and Literature,University of Michigan-Ann Arbor,Germanic Languages and Literatures,http://www.lsa.umich.edu/german/,Public,MW,1
20039954,Humanities,German Language and Literature,University of Minnesota-Twin Cities,Germanic Studies,http://gsd.umn.edu,Public,MW,4
20045294,Humanities,German Language and Literature,University of North Carolina At Chapel Hill,Germanic Languages and Literatures,http://www.unc.edu/depts/german,Public,SA,2
20061566,Humanities,German Language and Literature,University of Texas At Austin,Germanic Studies,http://www.utexas.edu/depts/german/main.html,Public,SC,4
20023274,Humanities,German Language and Literature,University of Virginia,German Language & Literature,http://www.virgina.edu/german,Public,SA,2
20059701,Humanities,German Language and Literature,University of Washington,Germanics,http://depts.washington.edu/uwgerman/,Public,W,3
20030681,Humanities,German Language and Literature,University of Wisconsin-Madison,German,http://german.lss.wisc.edu/,Public,MW,4
20069869,Humanities,German Language and Literature,Washington University In St. Louis,Germanic Languages and Literature,http://artsci.wustl.edu/~german,Private,MW,4
20063535,Humanities,German Language and Literature,Yale University,Germanic Languages & Literatures,http://www.yale.edu/german/german.html,Private,NE,2
20060075,Humanities,History,American University,History,http://www.american.edu/cas/history/,Private,SA,3
20034975,Humanities,History,Arizona State University,History,http://www.asu.edu/clas/history/,Public,W,3
20037901,Humanities,History,Auburn University,History,http://cla.auburn.edu/history/prospective/grad/index.cfm,Public,SC,3
20036151,Humanities,History,Boston College,History,http://www.bc.edu/schools/cas/history,Private,NE,3
20059196,Humanities,History,Boston University,History,http://www.bu.edu/history,Private,NE,2
20034784,Humanities,History,Bowling Green State University,History,http://www.bgsu.edu/departments/history/graduate/index.html,Public,MW,1
20024985,Humanities,History,Brandeis University,American History,http://www.brandeis.edu/departments/history/grad/phd.html,Private,NE,2
20025036,Humanities,History,Brandeis University,Comparative History,http://www.brandeis.edu/departments/history/grad/phd.html,Private,NE,1
20018357,Humanities,History,Brown University,History,http://www.brown.edu/Departments/History/,Private,NE,3
20071271,Humanities,History,Carnegie Mellon University,History,http://www.history.cmu.edu/,Private,NE,2
20019165,Humanities,History,Case Western Reserve University,History,http://www.case.edu/artsci/hsty/,Private,MW,1
20052229,Humanities,History,Catholic University of America,History,http://history.cua.edu,Private,SA,2
20057237,Humanities,History,City University of New York Grad. Center,History,http://web.gc.cuny.edu/history/,Public,NE,4
20018001,Humanities,History,Claremont Graduate University,History,http://www.cgu.edu/history,Private,W,3
20066833,Humanities,History,Clark University,History,http://www.clarku.edu/departments/history/phd.cfm,Private,NE,1
20045045,Humanities,History,College of William And Mary,Early American and United States History,http://www.wm.edu/history/grad/index.php,Public,SA,2
